HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.ground_url,Input.audio_url,Answer.experiment3-identify-speaker.label,Approve,Reject
3XABXM4AK4D7KAO0JCVQAPGAHQ1Q8M,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,39KFRKBFIR3M1O0W756I9H55P65OY1,A2NW53WIAZJVSF,Submitted,Thu May 12 21:22:47 PDT 2022,Thu May 12 21:23:12 PDT 2022,Sun May 15 21:23:12 PDT 2022,,,,25,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/4323-55228-0033.wav,https://golferchen.github.io/AS2T/0-01/4323-13259-0001.wav,Different - The two audio samples are uttered by two different persons,x,
3XABXM4AK4D7KAO0JCVQAPGAHQ1Q8M,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,3IHR8NYAMB9OOHYDXYVQIS6O4A2P4Y,A2Q2E55XZ7V2YY,Submitted,Thu May 12 21:22:50 PDT 2022,Thu May 12 21:30:00 PDT 2022,Sun May 15 21:30:00 PDT 2022,,,,430,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/4323-55228-0033.wav,https://golferchen.github.io/AS2T/0-01/4323-13259-0001.wav,Same - The two audio samples are uttered by the same person,x,
3XABXM4AK4D7KAO0JCVQAPGAHQ1Q8M,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,31HQ4X3T3WIHZHLQV7Y1ZEDADG3LS2,A2SWJ4HUKIWY7W,Submitted,Thu May 12 21:21:07 PDT 2022,Thu May 12 21:25:09 PDT 2022,Sun May 15 21:25:09 PDT 2022,,,,242,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/4323-55228-0033.wav,https://golferchen.github.io/AS2T/0-01/4323-13259-0001.wav,Different - The two audio samples are uttered by two different persons,x,
3XABXM4AK4D7KAO0JCVQAPGAHQ1Q8M,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,3E4GGUZ1TCZDACMAGS7UTWNRQM0K2W,A2U3EH4BB24X7Y,Submitted,Thu May 12 21:23:03 PDT 2022,Thu May 12 21:25:17 PDT 2022,Sun May 15 21:25:17 PDT 2022,,,,134,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/4323-55228-0033.wav,https://golferchen.github.io/AS2T/0-01/4323-13259-0001.wav,Different - The two audio samples are uttered by two different persons,x,
3XABXM4AK4D7KAO0JCVQAPGAHQ1Q8M,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,34X6J5FLPX6ZRBID0IXJOZLHR3EJQA,A340NAODGVCWKL,Submitted,Thu May 12 21:22:38 PDT 2022,Thu May 12 21:28:06 PDT 2022,Sun May 15 21:28:06 PDT 2022,,,,328,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/4323-55228-0033.wav,https://golferchen.github.io/AS2T/0-01/4323-13259-0001.wav,Same - The two audio samples are uttered by the same person,x,
3XABXM4AK4D7KAO0JCVQAPGAHQ1Q8M,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,3NGI5ARFTXD7WI1UAGCOKUZLSQSP1L,A3IH2QCD8736IA,Submitted,Thu May 12 21:22:49 PDT 2022,Thu May 12 21:30:56 PDT 2022,Sun May 15 21:30:56 PDT 2022,,,,487,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/4323-55228-0033.wav,https://golferchen.github.io/AS2T/0-01/4323-13259-0001.wav,Different - The two audio samples are uttered by two different persons,x,
3XABXM4AK4D7KAO0JCVQAPGAHQ1Q8M,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,33FBRBDW6S76DTCB4WZXF4NM7DJC8E,A3TZUKHOALMSJ2,Submitted,Thu May 12 21:22:31 PDT 2022,Thu May 12 21:28:36 PDT 2022,Sun May 15 21:28:36 PDT 2022,,,,365,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/4323-55228-0033.wav,https://golferchen.github.io/AS2T/0-01/4323-13259-0001.wav,Different - The two audio samples are uttered by two different persons,x,
3XABXM4AK4D7KAO0JCVQAPGAHQ1Q8M,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,3TVRFO09GONPVY7PPH4OYMU2SV5XLM,A3VIHY7RS59ABF,Submitted,Thu May 12 21:20:58 PDT 2022,Thu May 12 21:21:47 PDT 2022,Sun May 15 21:21:47 PDT 2022,,,,49,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/4323-55228-0033.wav,https://golferchen.github.io/AS2T/0-01/4323-13259-0001.wav,Different - The two audio samples are uttered by two different persons,x,
3XABXM4AK4D7KAO0JCVQAPGAHQ1Q8M,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,3MB8LZR5BJ1JBY8IQYPZ8SM0WMQLKL,A48EUSNJ5PQQF,Submitted,Thu May 12 21:20:55 PDT 2022,Thu May 12 21:21:10 PDT 2022,Sun May 15 21:21:10 PDT 2022,,,,15,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/4323-55228-0033.wav,https://golferchen.github.io/AS2T/0-01/4323-13259-0001.wav,Different - The two audio samples are uttered by two different persons,x,
3XABXM4AK4D7KAO0JCVQAPGAHQ1Q8M,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,3JRJSWSMQLTZ9UQJO6AWEBFEC34E3H,ANWRXKAOV327E,Submitted,Thu May 12 21:22:20 PDT 2022,Thu May 12 21:26:10 PDT 2022,Sun May 15 21:26:10 PDT 2022,,,,230,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/4323-55228-0033.wav,https://golferchen.github.io/AS2T/0-01/4323-13259-0001.wav,Same - The two audio samples are uttered by the same person,x,
3XABXM4AK4D7KAO0JCVQAPGAHQ1Q8M,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,3WMINLGALFBKWH5Q1UJBBVTHX1JCAI,AQTI1CFJTMNWI,Submitted,Thu May 12 21:22:33 PDT 2022,Thu May 12 21:27:54 PDT 2022,Sun May 15 21:27:54 PDT 2022,,,,321,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/4323-55228-0033.wav,https://golferchen.github.io/AS2T/0-01/4323-13259-0001.wav,Different - The two audio samples are uttered by two different persons,x,
3XABXM4AK4D7KAO0JCVQAPGAHQ1Q8M,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,34YB12FSQ2WYFUUK0J5ZAD9WPA0MGM,ASL9LVC97FUCZ,Submitted,Thu May 12 21:22:49 PDT 2022,Thu May 12 21:23:23 PDT 2022,Sun May 15 21:23:23 PDT 2022,,,,34,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/4323-55228-0033.wav,https://golferchen.github.io/AS2T/0-01/4323-13259-0001.wav,Not Sure - I am not sure,x,
3XABXM4AK4D7KAO0JCVQAPGAHQ1Q8M,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,3YOH7BII0DFM73KC42R5V1K2NKSVKE,AYVHDW39OCSZ4,Submitted,Thu May 12 21:21:22 PDT 2022,Thu May 12 21:26:37 PDT 2022,Sun May 15 21:26:37 PDT 2022,,,,315,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/4323-55228-0033.wav,https://golferchen.github.io/AS2T/0-01/4323-13259-0001.wav,Different - The two audio samples are uttered by two different persons,x,
3VZYA8PIUR609Z0Z4GU8JZF12W305X,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,3TEM0PF1Q95Y0WDM9OHT6VZM9FJ0DF,A16WWCLI9I7WLV,Submitted,Thu May 12 21:21:21 PDT 2022,Thu May 12 21:21:58 PDT 2022,Sun May 15 21:21:58 PDT 2022,,,,37,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/7902-96595-0018.wav,https://golferchen.github.io/AS2T/0-001/7902-96591-0001.wav,Different - The two audio samples are uttered by two different persons,x,
3VZYA8PIUR609Z0Z4GU8JZF12W305X,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,3MX2NQ3YCD2BT944XUOHHXY56565X7,A1IOS6RKGHN3K8,Submitted,Thu May 12 21:21:49 PDT 2022,Thu May 12 21:22:11 PDT 2022,Sun May 15 21:22:11 PDT 2022,,,,22,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/7902-96595-0018.wav,https://golferchen.github.io/AS2T/0-001/7902-96591-0001.wav,Different - The two audio samples are uttered by two different persons,x,
3VZYA8PIUR609Z0Z4GU8JZF12W305X,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,3DY46V3X3TQ2RQKURO5MPE7LD6W55X,A1LMKRXF7QWVQW,Submitted,Thu May 12 21:23:54 PDT 2022,Thu May 12 21:32:20 PDT 2022,Sun May 15 21:32:20 PDT 2022,,,,506,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/7902-96595-0018.wav,https://golferchen.github.io/AS2T/0-001/7902-96591-0001.wav,Different - The two audio samples are uttered by two different persons,x,
3VZYA8PIUR609Z0Z4GU8JZF12W305X,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,37TRT2X24UZCN5GOH00TTAQI53DJBY,A1TI4FILVMJ01Q,Submitted,Thu May 12 21:22:25 PDT 2022,Thu May 12 21:23:13 PDT 2022,Sun May 15 21:23:13 PDT 2022,,,,48,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/7902-96595-0018.wav,https://golferchen.github.io/AS2T/0-001/7902-96591-0001.wav,Different - The two audio samples are uttered by two different persons,x,
3VZYA8PIUR609Z0Z4GU8JZF12W305X,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,3IXQG4FA2X6NHT3FVO9G4GCF9Y1B9V,A1VMWZ4X201V7H,Submitted,Thu May 12 21:21:59 PDT 2022,Thu May 12 21:22:33 PDT 2022,Sun May 15 21:22:33 PDT 2022,,,,34,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/7902-96595-0018.wav,https://golferchen.github.io/AS2T/0-001/7902-96591-0001.wav,Different - The two audio samples are uttered by two different persons,x,
3VZYA8PIUR609Z0Z4GU8JZF12W305X,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,3907X2AHF4DEL3JQTKC2PD9QKW62PF,A27HEVHKXJVLDJ,Submitted,Thu May 12 21:20:53 PDT 2022,Thu May 12 21:21:31 PDT 2022,Sun May 15 21:21:31 PDT 2022,,,,38,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/7902-96595-0018.wav,https://golferchen.github.io/AS2T/0-001/7902-96591-0001.wav,Different - The two audio samples are uttered by two different persons,x,
3VZYA8PIUR609Z0Z4GU8JZF12W305X,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,3EFVCAY5L7HTL7IHEOGJ280HXXSJ8Z,A2CETFG8VDUO14,Submitted,Thu May 12 21:23:03 PDT 2022,Thu May 12 21:29:53 PDT 2022,Sun May 15 21:29:53 PDT 2022,,,,410,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/7902-96595-0018.wav,https://golferchen.github.io/AS2T/0-001/7902-96591-0001.wav,Same - The two audio samples are uttered by the same person,x,
3VZYA8PIUR609Z0Z4GU8JZF12W305X,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,37TD41K0ALHOWDRKIU52WVNNJ7QCSE,A2G09LT4R3ZIZW,Submitted,Thu May 12 21:23:03 PDT 2022,Thu May 12 21:24:15 PDT 2022,Sun May 15 21:24:15 PDT 2022,,,,72,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/7902-96595-0018.wav,https://golferchen.github.io/AS2T/0-001/7902-96591-0001.wav,Same - The two audio samples are uttered by the same person,x,
3VZYA8PIUR609Z0Z4GU8JZF12W305X,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,30BUDKLTXH32N9DN2PYPT8DYQZVE57,A2Q2E55XZ7V2YY,Submitted,Thu May 12 21:22:23 PDT 2022,Thu May 12 21:29:55 PDT 2022,Sun May 15 21:29:55 PDT 2022,,,,452,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/7902-96595-0018.wav,https://golferchen.github.io/AS2T/0-001/7902-96591-0001.wav,Same - The two audio samples are uttered by the same person,x,
3VZYA8PIUR609Z0Z4GU8JZF12W305X,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,3DUZQ9U6SQWKVMXK9B07MNBC4E5SVS,A2SWJ4HUKIWY7W,Submitted,Thu May 12 21:21:03 PDT 2022,Thu May 12 21:24:33 PDT 2022,Sun May 15 21:24:33 PDT 2022,,,,210,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/7902-96595-0018.wav,https://golferchen.github.io/AS2T/0-001/7902-96591-0001.wav,Different - The two audio samples are uttered by two different persons,x,
3VZYA8PIUR609Z0Z4GU8JZF12W305X,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,3M0BCWMB8Z4YTPGNOZJ8I0KQ7ZLWB5,A2X8Q7ZGYI5BBJ,Submitted,Thu May 12 21:22:01 PDT 2022,Thu May 12 21:22:38 PDT 2022,Sun May 15 21:22:38 PDT 2022,,,,37,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/7902-96595-0018.wav,https://golferchen.github.io/AS2T/0-001/7902-96591-0001.wav,Same - The two audio samples are uttered by the same person,x,
3VZYA8PIUR609Z0Z4GU8JZF12W305X,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,32VNZTT0ABC90UESAQZFNN635SQ4R5,A340NAODGVCWKL,Submitted,Thu May 12 21:22:20 PDT 2022,Thu May 12 21:28:35 PDT 2022,Sun May 15 21:28:35 PDT 2022,,,,375,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/7902-96595-0018.wav,https://golferchen.github.io/AS2T/0-001/7902-96591-0001.wav,Same - The two audio samples are uttered by the same person,x,
3VZYA8PIUR609Z0Z4GU8JZF12W305X,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,3HYA4D452VR2UQUWFHGXDJVMIQJ2FC,A3BQFZUNP490FB,Submitted,Thu May 12 21:22:17 PDT 2022,Thu May 12 21:22:38 PDT 2022,Sun May 15 21:22:38 PDT 2022,,,,21,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/7902-96595-0018.wav,https://golferchen.github.io/AS2T/0-001/7902-96591-0001.wav,Different - The two audio samples are uttered by two different persons,x,
3VZYA8PIUR609Z0Z4GU8JZF12W305X,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,36U2A8VAG573BXFH9DEP20OW51VYKR,A3D0QOV2FWXY6J,Submitted,Thu May 12 21:31:38 PDT 2022,Thu May 12 21:33:34 PDT 2022,Sun May 15 21:33:34 PDT 2022,,,,116,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/7902-96595-0018.wav,https://golferchen.github.io/AS2T/0-001/7902-96591-0001.wav,Different - The two audio samples are uttered by two different persons,x,
3VZYA8PIUR609Z0Z4GU8JZF12W305X,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,3IHR8NYAMB9OOHYDXYVQIS6O4A24PD,A3TOZ4C3COLCCY,Submitted,Thu May 12 21:22:17 PDT 2022,Thu May 12 21:24:27 PDT 2022,Sun May 15 21:24:27 PDT 2022,,,,130,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/7902-96595-0018.wav,https://golferchen.github.io/AS2T/0-001/7902-96591-0001.wav,Same - The two audio samples are uttered by the same person,x,
3VZYA8PIUR609Z0Z4GU8JZF12W305X,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,3FPRZHYEP2FGB5C5JWZ6EF30CY6V33,A48EUSNJ5PQQF,Submitted,Thu May 12 21:21:09 PDT 2022,Thu May 12 21:23:13 PDT 2022,Sun May 15 21:23:13 PDT 2022,,,,124,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/7902-96595-0018.wav,https://golferchen.github.io/AS2T/0-001/7902-96591-0001.wav,Same - The two audio samples are uttered by the same person,x,
3VZYA8PIUR609Z0Z4GU8JZF12W305X,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,3MAOD8E57UIFJYAA1UK3BEYRXQ5XNO,A7R59BYEMPAE3,Submitted,Thu May 12 21:21:00 PDT 2022,Thu May 12 21:22:08 PDT 2022,Sun May 15 21:22:08 PDT 2022,,,,68,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/7902-96595-0018.wav,https://golferchen.github.io/AS2T/0-001/7902-96591-0001.wav,Different - The two audio samples are uttered by two different persons,x,
3VZYA8PIUR609Z0Z4GU8JZF12W305X,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,3L6L49WXW45KV7GUDJMCKM17DA154S,ANWRXKAOV327E,Submitted,Thu May 12 21:22:31 PDT 2022,Thu May 12 21:26:44 PDT 2022,Sun May 15 21:26:44 PDT 2022,,,,253,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/7902-96595-0018.wav,https://golferchen.github.io/AS2T/0-001/7902-96591-0001.wav,Different - The two audio samples are uttered by two different persons,x,
38O9DZ0A75V3OD3ROM8RUTMGVPY623,3HSQTUGQM4O0BILFF0181N04J16G92,Do the two audio samples belong to the same person?,Listen the audio pairs and tell whether they are uttered by the same person?,"audio, voice, speaker, utterence,person",$0.01,Thu May 12 21:20:25 PDT 2022,25,BatchId:4738919;OriginalHitTemplateId:928390811;,600,259200,Sat Jun 11 21:20:25 PDT 2022,,,37Z929RLGDG5IUTV4G0SL5NR7TPTSD,A11YY2CO8ZR6RJ,Submitted,Thu May 12 21:21:41 PDT 2022,Thu May 12 21:24:09 PDT 2022,Sun May 15 21:24:09 PDT 2022,,,,148,0% (0/0),0% (0/0),0% (0/0),https://golferchen.github.io/AS2T/ori-differ-text/6841-88294-0017.wav,https://golferchen.github.io/AS2T/ori/6841-88291-0002.wav,Same - The two audio samples are uttered by the same person,x,
